Sample,Species,Diversity,Treatment,3.30001,3.35001,3.40001,3.45001,3.50001,3.55001,3.60001,3.65001,3.70001,3.75001,3.80001,3.85,3.9,3.95,4,4.05,4.1,4.15,4.2,4.25,4.3,4.35,4.4,4.45,4.5,4.55,4.6,4.65,4.7,4.75,4.8,4.85,4.9,4.95,5,5.05,5.1,5.15,5.2,5.25,5.3,5.35,5.4,5.45,5.5,5.54999,5.59999,5.64999,5.69999,5.99999,6.14999,6.19999,6.24999,6.29999,6.34999,6.39999,6.49999,6.54999,6.59999,6.64999,6.69999,6.74999,6.79999,6.84999,6.89999,6.94999,6.99999,7.04999,7.09999,7.14999,7.34998,9.49997,9.64997,10.05,10.15,10.3,10.35,10.6,10.65,10.75
10,Andropogon gerardii,Polyculture,Control,50.694525,16.8269096,23.0208357,100.923733,37.828511,113.507499,36.8540735,135.797442,63.625667,85.867015,108.545187,96.632488,53.995601,140.550285,66.229249,20.552348,-50.21006,31.576024,56.7284259,96.2109737,21.7605872,52.818474,59.5772358,26.3473157,12.651964,-16.175563,-47.18286,8.870603,-6.2260438,-18.667295,-1.854802,-6.427583,-8.454581,32.8661425,-18.375167,-21.779437,-85.69331,-214.952,-45.53766,30.387839,54.2413885,29.4576756,77.744759,-12.913673,17.1214888,-22.16941,-13.483237,5.722236,38.1331846,33.8585136,18.1767465,27.964244,37.9516885,27.7268567,19.7428821,7.640811,22.66,44.5585172,34.1448777,11.1850482,11.3831494,12.279583,18.11407,27.473532,36.4780497,34.5199415,26.244417,1.39E+01,24.638448,32.0741146,-11.923056,9.8505109,11.92780648,8.49599417,3.6361334,5.7475991,3.89501145,2.2083897,2.5054032,2.55686703
11,Andropogon gerardii,Polyculture,Control,6.684341,5.4062635,3.7902859,-12.459136,-6.278511,24.839224,70.486548,81.302918,36.864731,54.739422,23.215726,9.919612,-22.636003,50.77575,-4.970335,14.225205,-53.28854,8.148037,33.1170073,53.9439237,9.7854268,26.678725,0.4347974,16.4726997,12.526869,-15.26496,-49.61541,-13.118977,-15.9415137,-18.684783,-12.5408569,-16.560537,-19.744571,-2.2022699,-3.622006,-12.218168,-63.57731,-194.0631,-35.96044,-17.255098,53.5704176,21.2390656,38.172352,-30.047213,0.3085528,-26.22934,-15.653332,-5.261762,16.0372685,11.4859004,13.0484161,25.303888,16.7671739,17.8646609,5.5457345,-10.740831,-5.37396,11.0189535,-2.3199428,-10.3847187,-13.7945998,-11.0739694,-16.213014,-6.7942399,-6.1380154,-6.6120426,-7.780456,-3.55E+00,14.246735,16.8296634,-47.8929012,10.7693484,18.85848208,-2.78968212,-0.4374553,-0.6468319,-1.0924794,-1.0393388,-1.4034448,-1.09203638
12,Andropogon gerardii,Polyculture,Control,-4.344033,-32.4747994,-23.0915914,85.571546,-29.867279,25.872123,-30.8967715,-8.492181,16.651541,-2.883338,-9.205608,-41.478258,-45.284167,1.252504,-36.796578,-45.800531,-79.77858,-52.236818,-39.7428313,24.0894271,-51.8656092,-34.007701,3.9842316,-6.8320583,-5.969357,-33.745513,-67.48352,-40.380744,-30.2387591,-30.520907,-26.2861414,-34.399161,-50.087626,-33.8044749,-45.098566,-52.979526,-111.25997,-245.7277,-67.12518,-36.22553,-12.8323067,-31.558873,2.99929,-38.222626,-25.2220549,-53.74544,-45.402311,-35.007421,-21.740523,-26.4035854,-9.3954675,7.057803,1.5443744,25.6831379,-16.6639538,-25.65433,-28.408909,-14.3115518,-22.0355605,-24.4572543,-28.7726905,-27.9383198,-32.080319,-22.475679,-19.4496163,-16.9155388,-14.508955,-2.24E+01,-2.129589,0.1929808,36.9636531,-3.6463846,5.01712884,-9.19488939,-4.3394471,-6.9721184,-5.53033962,-5.3084389,-3.894779,-5.65140961
13,Lespedeza capitata,Monoculture,Pesticide,-2.664578,-0.9475309,-7.3405939,-38.407906,7.857968,-9.109037,-34.8894487,-56.941222,-13.801064,-20.506312,-12.083569,-5.057322,-7.706013,-30.887,7.826231,6.269289,48.02484,16.252343,3.9046501,-21.6220314,15.8660935,4.34461,-8.330839,-2.1134015,-3.759585,19.961228,52.80086,16.698641,9.1612925,16.31334,13.364354,10.226321,11.914803,22.0278546,7.147366,18.649626,61.90014,172.9082,51.86253,22.020551,-4.823632,-1.4216548,-8.681686,34.32495,15.2551271,30.80089,21.142386,11.399428,4.3887254,4.1105298,1.9848492,-3.720827,-9.3779564,-7.207081,2.7159812,7.024759,-2.31174,-2.5904842,-4.551381,1.4912523,7.4309426,8.7633776,6.049916,0.1761634,-5.8413869,-1.6984183,-4.162576,2.59E-04,-11.296925,-18.9699446,29.9726157,1.1457233,-4.95193442,6.29875322,3.7953701,3.8261382,2.8707034,3.2199207,3.3781082,1.4376233
14,Lespedeza capitata,Monoculture,Pesticide,8.594869,25.8098645,9.2236126,-67.671854,8.665313,-34.908288,-21.1556851,-48.300722,-25.158719,-35.198215,-37.989878,-54.990631,-47.014675,-61.869613,-13.288782,9.699341,131.13339,54.833105,23.4042696,-41.1273798,18.5967024,12.640839,14.9872798,13.3358396,29.762266,39.877437,81.19264,34.82228,50.8059007,49.362276,22.207609,25.432783,31.02738,-3.3324068,29.224127,40.330063,150.96463,394.7457,87.74007,23.337587,12.7915164,38.4993235,15.315499,97.539278,42.0315859,55.79766,38.268791,32.397304,23.3368825,30.3657418,28.5940069,17.365149,4.8510713,11.4008169,20.5189545,24.513366,9.82594,10.4874222,5.9077361,9.2047428,1.8353297,-0.5199342,4.966526,-8.7237384,-12.13719,-11.1923294,-14.307706,-4.52E+00,-11.560383,-16.7732364,-9.2559131,9.0596726,5.81668929,3.11077991,4.0497761,1.5358132,1.27014451,0.2898549,0.3723012,0.11832501
15,Lespedeza capitata,Monoculture,Pesticide,-14.423976,20.5063219,-3.0633897,-93.915179,-1.244928,-56.88867,-7.0556312,-39.740826,-18.338272,-40.727279,-31.157286,-31.19616,-19.712916,-51.183789,-11.673675,35.203016,138.45892,39.899613,2.9374451,-44.6729693,25.6815748,15.426381,-8.5813927,4.3490978,4.973977,28.178082,80.04895,24.340668,28.9937468,36.645192,16.5288544,38.130669,44.203331,0.4047139,50.787305,62.778377,172.58587,399.4259,66.78856,16.916793,10.6568136,75.7619336,53.114016,88.550279,-3.8576279,63.07636,34.546734,18.790204,-11.4116473,-7.4305966,8.9117571,-2.792511,-2.8571561,0.9122191,10.7642387,14.615959,3.960741,-13.379828,-7.91466,7.5874391,-0.5254423,-1.6287795,2.032223,-10.078876,-12.5409236,-10.6825361,-9.787162,-5.49E-01,-6.30834,-9.4436443,-41.9443622,3.5600141,-1.36808671,5.66704696,6.1288962,6.3678825,5.96412821,6.1047875,7.1455075,8.06317102
16,Andropogon gerardii,Monoculture,Pesticide,-4.706185,1.0847614,-3.1992653,-58.022692,-13.789824,-10.281322,87.6645755,60.788204,29.113271,31.057081,13.48048,11.999438,-20.174368,32.205329,13.20641,18.944096,-56.46641,-17.114324,0.6243398,32.1293543,3.8510194,28.019729,-15.8995799,-0.9148479,-12.399076,-26.410504,-60.12887,-15.891313,-25.6487332,-28.121451,-17.74699,-18.655653,-25.986922,-5.8980213,-9.12632,-28.222979,-85.38274,-215.0214,-47.58384,-21.411494,22.0100623,-3.9645634,20.047407,-30.52601,-3.6273164,-33.76957,-23.475178,-10.415016,11.9222773,5.0969904,-2.4799692,13.297852,11.7697864,6.0357385,-4.6060111,-14.75429,-14.455161,4.6441974,-8.7902219,-18.1538444,-19.3954356,-15.5359199,-11.07645,-7.9934983,-2.6134917,0.1885331,-3.350943,-5.72E+00,5.55416,10.889635,-31.4584795,2.5973759,6.54902731,-1.75013106,-1.6070542,-2.440856,-2.65709569,-2.6261729,-2.6644456,-2.13956323
17,Andropogon gerardii,Monoculture,Pesticide,1.732276,-8.5216311,35.5513637,193.674527,14.256346,25.639246,-7.1828905,96.269128,9.69944,4.394636,13.802569,40.736781,56.626846,46.154746,-4.677063,-22.222793,-54.67941,-27.571789,-17.0584123,-0.8187681,-26.4190222,-12.741551,-7.3029929,4.9520287,2.327701,-19.059008,-54.18101,-7.819423,-15.9366627,-16.35867,-0.6915452,8.192398,6.628,2.0287525,-14.796647,-17.305397,-82.58641,-203.2989,-44.72795,-24.41093,-25.9989753,-77.5857252,-84.810562,-52.25143,-15.70712,-31.70679,-19.450539,-10.691745,0.4352215,-3.655131,-15.4159631,-7.700943,20.7059109,-0.3972167,-2.503052,-6.639419,5.768365,16.3607503,31.0672814,7.514234,14.9495301,13.1439386,12.104614,31.0765317,32.571126,27.3487238,27.813861,2.29E+01,39.869981,45.3186935,-48.6147814,-5.1975257,-6.59405378,4.88646492,0.675648,3.4572073,5.34709693,1.7565498,0.5716703,-0.04825531
18,Andropogon gerardii,Monoculture,Pesticide,-41.141666,-38.4839762,-22.388763,7.203554,-48.814549,-45.113378,-40.5051058,21.253013,-52.174123,-56.2582,-65.007013,-87.451876,-85.053168,-67.022053,-82.30251,-48.412284,-66.36267,-55.166532,-53.5344749,-46.8184333,-49.453266,-46.525356,-52.8829714,-27.2469793,-18.685532,-28.084533,-61.44048,-19.158301,-20.0284292,-22.187891,-16.162256,-17.66713,-13.437147,-39.4987848,-27.896048,-22.054333,-85.00452,-211.7789,-46.55275,-56.193716,-44.9796447,-112.4485149,-140.038695,-62.039708,-11.4053463,-31.25465,-15.412789,-6.951831,0.1288056,-5.5013171,-13.1482151,-5.792538,3.3589153,-9.8574432,-20.7806666,-18.803922,-18.813198,-8.7961997,-18.9806731,-32.5580037,-28.590425,-22.5356468,-32.794824,-23.9296692,-23.6326334,-23.0823749,-22.432973,-2.76E+01,-7.495287,-2.1813418,-8.7535563,-13.4978728,-11.2239993,-9.35732259,-9.3541589,-9.5446647,-12.46710937,-11.2506389,-11.7079297,-11.43568097
19,Lespedeza capitata,Polyculture,Pesticide,-13.60466,12.1380667,-3.4274258,-47.447508,7.47393,-21.406817,-12.3700478,-42.422808,-14.00337,-35.155944,-28.391617,-28.585607,-29.674082,-33.99052,-7.525599,16.726436,97.65015,15.216849,-7.9531138,-21.3657252,6.4925939,11.210067,-0.2157774,3.3818941,15.800134,35.823924,97.45516,21.648956,30.8569381,30.876578,9.7321286,20.263029,40.096783,9.0805678,31.106512,55.047946,138.95736,357.5183,92.49634,25.00136,19.2145343,60.6395802,64.311376,69.589191,12.0469666,62.07793,45.890279,23.329512,-6.9011721,-6.6294919,11.5197162,-11.635434,-13.304754,-4.5236677,15.8032227,20.985314,26.244188,-12.5810342,0.9021092,8.0911952,-1.1138034,-0.6232693,1.730199,-10.6587776,-14.7339964,-12.0919313,-10.679488,1.13E-01,-10.498245,-14.6316176,-6.8378508,-5.5835387,-10.18252283,-0.32780205,-0.3804661,-0.6213832,-2.59754057,0.5619837,-0.2390431,-1.9155665
20,Lespedeza capitata,Polyculture,Pesticide,-25.96224,-8.0350398,-37.4283142,-30.394826,-4.254429,-9.644253,43.4359747,-14.357435,45.064278,11.000915,18.009982,46.067788,89.966283,23.102372,38.796145,39.890881,51.91893,18.672309,12.4323177,19.4201411,33.193156,56.970975,24.7587677,-29.3361687,-17.761949,-6.747001,21.93257,-31.044076,28.4178084,10.567009,-36.5464085,-27.657962,-13.977418,17.2343227,5.025114,11.345966,79.05148,160.1737,31.54835,25.762492,35.7503856,115.3219308,146.231721,54.866147,4.9560069,27.93966,22.458974,-4.170959,-18.9280495,-23.4607836,0.9889781,-2.125724,-10.8839189,-1.6592496,-8.0103935,-5.038659,-14.255903,-19.2590547,-9.1699525,29.095979,7.9474512,0.5684405,3.500219,-13.5604486,-14.2902026,-18.6859497,-17.261751,-1.21E+01,-38.503518,-33.5679201,19.9531985,12.2798563,16.15875877,4.13705878,9.5185918,10.1866185,10.25184413,12.813812,11.5776507,12.17150124
21,Lespedeza capitata,Polyculture,Pesticide,18.859152,22.7176568,-1.7298213,-20.533943,31.818635,-1.562144,-16.3961167,-34.051226,-6.060824,-11.249671,-2.416271,2.423884,24.949132,-27.047112,5.107836,6.439612,48.76749,15.633225,6.3467922,-17.7762818,14.4869896,1.113664,23.9995278,10.6674436,25.40294,18.322812,24.59297,12.761644,16.2102882,21.316553,10.9998688,8.178108,7.360306,8.0102269,6.423791,12.334887,52.34241,137.7778,34.70982,13.448084,0.1706919,-0.7701377,-22.363582,28.43389,17.0863759,21.64605,16.744372,6.796538,3.0938764,6.8123238,5.1895966,2.363809,-4.1285029,-3.1727027,5.234851,11.291662,8.829894,9.2836778,10.2122265,17.2433049,18.8211085,15.783615,14.628118,5.7005735,-0.1525095,4.7437699,4.627593,2.05E+01,4.216099,-15.1420827,7.5652123,6.5233821,3.65387378,4.30620859,1.7887866,1.6163159,3.27121423,1.7169952,2.4479337,0.41882211
22,Andropogon gerardii,Polyculture,Pesticide,64.159678,0.6542262,43.3254237,216.038637,27.072746,43.467819,-19.1078503,26.291175,-11.135123,46.853301,18.466633,19.223212,5.208241,21.161936,-3.120019,-37.489072,-68.78998,-14.338843,12.5072883,18.259799,-12.7629998,-23.823572,6.8592106,-1.7286364,1.948638,-20.109876,-53.70941,-1.069208,-7.218426,-10.878272,3.7324621,-4.053943,-7.31295,-0.3851017,-23.790946,-28.095474,-85.64647,-212.3486,-41.87602,-10.891715,-25.9989753,-103.0820922,-114.400563,-48.136077,16.9564702,-21.82845,-4.835309,16.62691,27.8595898,24.2676662,-9.1357715,-6.283714,11.4398302,-18.2501033,5.5902279,-2.786265,12.203868,26.783875,21.7543351,-8.7305858,4.061015,4.935786,5.30624,20.1657652,22.6873734,18.1798127,10.37896,-3.58E+00,9.221336,23.5521644,6.7530028,5.1834432,2.61869591,-5.79517103,-3.6190718,-3.2336701,-1.49760358,-2.8696748,-4.3490957,-3.21933051
23,Andropogon gerardii,Polyculture,Pesticide,58.311183,-2.6993427,39.6613848,156.093027,14.244115,47.888275,-5.4977126,7.409894,-2.335432,49.899446,42.037955,52.436188,42.595465,49.215508,5.637521,-38.601821,-75.15252,-34.969159,-18.8842721,18.7403157,-28.3744136,-37.015254,1.0839242,0.9874289,-12.234061,-25.903022,-58.92156,-13.608003,-24.8229273,-18.906463,0.7748075,-7.950969,-24.102774,7.6398268,-28.701768,-49.612062,-105.06357,-237.1123,-63.72095,-22.628306,-41.4843754,-99.3901324,-108.954863,-63.155228,-32.6220414,-51.28481,-43.455704,-21.925373,-6.4494432,-10.8099434,-22.2788562,-11.588354,-3.0457078,-9.8845948,-11.9644374,-16.94764,3.418225,11.3481375,18.181326,1.3778875,21.7315067,20.5804998,20.626941,50.1380256,38.5957779,36.0635924,24.972946,9.50E+00,14.741974,28.2527994,44.1013484,-7.7384689,-4.44909011,-6.24106366,-2.098642,-3.0478987,0.24603649,-2.3770036,-2.429219,-1.68004371
24,Andropogon gerardii,Polyculture,Pesticide,13.798209,-23.610643,-6.9508112,97.737827,-12.254168,19.759525,-25.9163247,-1.079359,-30.528134,8.191274,-13.943012,-27.939576,-54.366341,-8.986261,-39.550835,-47.858408,-79.40303,-48.124828,-38.6222517,6.4221157,-50.077563,-48.404058,-24.3411874,-32.2802173,-12.46436,-25.157079,-61.32632,-17.730273,-16.5317532,-22.623359,-16.048778,-24.647536,-33.145503,-24.7402293,-36.248251,-41.459619,-97.7084,-227.6862,-58.02911,-38.207833,-33.5867061,-98.6975167,-116.890665,-57.003196,-17.1262211,-44.7625,-36.141886,-20.209214,-8.3793588,3.384287,-15.0714747,-4.829695,0.3683949,-6.8760832,-12.7277535,-18.263896,-9.599818,4.7921907,-5.5989998,-24.1299733,-18.8019233,-17.7746152,-24.44081,-13.6395767,-14.5885335,-11.4862279,-8.458169,-1.13E+01,1.759184,-2.6993686,91.583965,0.9759779,6.8970396,-1.19715682,-8.3544113,-6.0626607,-5.2212564,-6.4807318,-4.8747011,-6.26428921
