Sample,Species,Diversity,Treatment,0.55,0.599999,0.649999,0.699999,0.749999,0.899998,0.999997,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.39999,1.44999,1.59999,1.64999,1.84999,1.89999,1.94999,1.99999,2.04999,2.09999,2.14999,2.19999,2.24999,2.29999,2.34999,2.39999,2.44999,2.54999,2.59999,2.64999,2.69999,2.74999,2.79999,2.89999,3.09998,3.19998,3.49998,3.54998,3.59998,3.64998,3.69998,3.74998,3.79998,3.84998,3.89998,3.94998,3.99998,4.04998,4.09998,4.14998,4.19998,4.24998,4.29998,4.34998,4.39998,4.44998,4.49998,4.54998,4.94997,5.24997,5.44997,5.94997,5.99997,6.04997,6.09997,6.14997,6.54996,6.64996,6.69996,6.74996,6.79996,6.84996,6.89996,6.94996,6.99996,7.04996,7.44996,7.49996,7.54996,7.59996,7.74996
10,Andropogon gerardii,Polyculture,Control,77.448199,1.08E+02,177.427306,147.37972,143.275395,-66.4451734,-36.726981,-72.7281144,-116.579416,-111.62896,-109.483762,-23.93619,-71.81895,-121.32923,-254.547357,-4.972565,-25.509356,-91.829439,-48.52335,101.86287,141.533663,41.32758,144.718832,79.5727,312.977063,150.93553,157.207614,162.54087,112.98542,120.66578,369.30694,101.24212,-99.26184,321.86434,-102.121645,86.172893,200.993094,-77.637721,112.79731,-43.064413,-137.478154,46.43611,-475.37576,-680.7702,-19.52224,-376.22813,-287.6017,-96.52343,92.595583,-92.049348,-579.72155,-74.6332,-84.12146,370.77818,-31.01146,-109.696376,-168.27644,-241.60045,-114.84133,-204.98918,-162.88619,-129.44559,47.424181,18.228078,37.93355,-68.37904,-131.4815,-95.0494,-127.2468,-71.73294,-102.686431,-212.419356,68.0032,-181.245257,-204.11889,-245.2034,-258.11481,-255.241029,5.845736,-218.35162,322.07701,-157.40818,-85.468252,-144.632094,-111.94049
11,Andropogon gerardii,Polyculture,Control,-87.239476,-8.40E+01,-74.31697,60.36016,51.972072,57.6859545,271.144721,145.9370876,-19.922808,78.542,12.5137,307.7026,282.49761,247.73811,-217.369301,61.017889,93.426688,12.096485,122.83126,177.28721,76.375007,152.57272,131.35981,252.97921,192.463893,113.10379,253.301253,135.85749,249.172578,179.75998,304.70628,506.78195,629.68232,309.18229,182.106974,1.191887,16.491995,-57.385083,248.6985,164.974032,408.12088,294.07868,20.43054,-458.076,450.77154,297.08712,289.86288,531.59051,476.069007,263.043047,-297.81863,247.8632,585.91008,141.42663,195.40643,119.611783,243.16011,48.18344,-102.32657,-59.99632,-47.81263,-67.27351,-87.377818,136.301247,179.57677,-144.48939,-175.5577,-135.57417,-151.35491,-129.0537,-123.160013,-117.49058,236.23793,106.388682,-163.30968,-122.0922,-150.03392,-152.024283,-255.468816,354.587851,-134.8377,262.98188,342.474259,48.268327,118.783369
12,Andropogon gerardii,Polyculture,Control,-106.777119,-4.53E+01,21.995171,141.9636,154.724041,194.3338853,275.525294,-5.9688309,4.923043,-86.17345,-94.242342,49.22038,447.32213,442.4336,-175.550909,103.46751,74.006139,48.608987,237.20622,337.83156,333.03692,275.23361,415.619561,505.05967,596.536285,426.48593,538.980793,428.95614,371.482756,363.67895,924.19506,585.69563,78.13526,845.54886,-86.233375,45.667436,344.804777,49.230192,-96.8703,244.696471,471.459338,903.39219,-95.03869,-302.8631,757.61754,510.90409,579.45428,805.75395,506.362551,462.935654,120.78239,688.368,821.67935,74.10651,404.44189,284.023217,-17.64208,-104.24171,70.83673,-136.33724,-185.80964,-152.79165,-131.910152,59.741121,402.15028,-170.94781,-190.3458,-159.14884,-101.46821,-108.83406,-74.549339,182.360527,136.61387,30.27251,-88.17019,-57.80136,-195.94402,-178.744644,-270.83645,118.55362,-163.74421,100.821,196.341374,-14.605573,415.883628
13,Lespedeza capitata,Monoculture,Pesticide,30.233414,1.35E+01,-7.407332,-103.26459,-74.254197,-28.9424834,-111.419087,-57.2711285,63.990749,-34.09136,-19.537005,-109.55591,-176.50617,-219.5504,-102.292992,-79.913381,-78.742104,-66.978357,-96.15474,-243.6436,-235.799774,-141.10923,-341.20548,-215.07148,-263.113172,-190.74583,-197.219113,-183.786,-204.005268,-338.45909,-256.31886,-254.85553,-134.72661,-312.36276,-303.966512,313.158559,-119.264747,-45.507134,-86.80254,3.477871,-226.71971,-419.45139,-186.22967,257.3491,-285.05289,-238.79001,-356.20489,-296.88757,-401.671368,-229.770253,85.35652,-210.9858,-305.46329,-196.65186,-145.1112,-124.07285,-52.10662,-24.29611,63.58199,62.22898,80.21311,61.48737,20.01352,-80.540847,-118.9957,111.4906,152.4282,145.07246,160.02242,127.63252,58.431208,-197.303571,-223.2628,-43.480143,142.9835,81.59362,163.82107,244.698589,116.105686,-259.938685,-79.19551,-288.02292,-124.6525,-94.529,-132.382932
14,Lespedeza capitata,Monoculture,Pesticide,-25.754353,-3.87E+01,-74.914601,-110.58835,-115.077602,37.4003596,-61.72229,-7.7786331,81.278371,46.88399,76.490681,-17.30776,-81.64321,-80.75095,150.317612,-35.096129,-62.330532,-29.846387,-69.24101,-215.55785,-207.715816,-156.25769,-306.523522,-221.13856,-253.696913,-173.45775,-176.717771,-134.27912,-70.372029,-66.55646,-315.5882,-112.0813,113.48166,-303.98068,260.681978,46.917291,-104.218057,17.087626,-95.87992,-79.86982,-135.661139,-342.55635,368.79038,214.4087,-331.43567,-56.79381,-112.36479,-450.88281,-308.10098,-154.792987,293.71386,-180.5485,-241.35576,-211.05845,-30.69533,-36.334543,38.8553,251.80719,226.50114,210.80688,215.81273,205.58014,-22.482181,-76.204341,-172.70903,156.8835,226.4673,196.91572,221.43759,154.12812,143.153554,10.221878,61.85153,215.68704,344.96657,332.02426,409.4463,325.038993,146.542203,80.320289,-134.00933,-105.3771,-87.906855,-16.519001,-78.618528
15,Lespedeza capitata,Monoculture,Pesticide,29.378054,1.26E+01,-28.909834,-100.64907,-84.377479,44.7520051,-62.102977,15.2073244,59.817576,108.12468,102.894585,-36.7827,-117.87446,-87.57454,264.56801,-1.197322,-30.437169,15.147468,-60.51776,-274.56038,-268.724062,-164.88024,-380.960701,-239.29659,-254.976789,-176.07941,-175.976729,-154.15034,-177.326128,-99.55724,-341.9756,-234.29839,-152.34512,-330.92403,-67.325946,-134.318689,-132.820602,5.018079,-74.20189,-138.599121,-147.352767,-359.81952,27.85274,785.8792,-248.6335,99.10044,27.13011,-192.18327,-321.693523,-204.389136,434.02416,-155.1953,-286.84305,-247.53099,-69.98503,-95.768633,-114.59704,42.1708,29.09231,135.94419,113.49427,93.62652,48.359401,-109.658682,-59.8822,84.88216,111.1036,83.97114,108.47706,69.52178,52.340177,46.264,-188.78859,-15.970204,85.88712,42.34193,87.91598,-37.280351,172.629232,-163.938392,126.0722,-205.45464,-108.86237,-1.326861,-106.394436
16,Andropogon gerardii,Monoculture,Pesticide,65.446297,8.50E+01,135.658202,108.79013,103.295614,-49.1033935,37.590877,-4.7690072,-89.592423,-109.03459,-136.923653,-46.16955,-73.88035,-57.88551,-262.203823,-1.304473,-16.90664,-48.411175,-67.12785,14.92656,-9.730318,21.89841,-5.212666,73.74002,130.521261,96.2649,72.908877,89.72367,33.267713,45.11137,130.05071,-18.22692,-112.79869,157.35311,-168.189128,-47.841417,162.083159,-87.517068,80.95686,-48.288038,-118.810843,64.38327,-346.4147,-636.5144,-77.24421,-361.14654,-343.38462,-235.19408,-6.498208,-1.955728,-532.34784,-123.4841,28.6567,-10.38242,-132.77103,-83.572419,-169.24308,-210.23007,-70.15175,-177.12633,-146.64563,-120.65597,49.412858,32.719443,-68.42658,-61.67413,-122.4102,-93.86678,-128.19713,-81.47161,-83.11233,-92.078994,77.52425,-205.76548,-208.84325,-231.13806,-284.69368,-255.069009,41.691186,-206.8486,396.43538,-156.45564,-57.005268,-52.959467,-101.647603
17,Andropogon gerardii,Monoculture,Pesticide,16.594243,1.42E+01,37.674299,117.73375,109.529508,-36.8722117,29.330911,100.0138371,-31.708439,57.95233,-1.737684,150.62807,52.32653,120.15776,-227.20453,52.423227,65.950663,-8.886875,90.25861,438.94397,350.428157,99.7802,537.446105,262.01617,233.242542,81.62596,126.668861,154.48922,124.761326,209.93023,380.58509,284.56677,52.93114,422.08102,87.551298,-48.961004,120.019133,-27.934835,8.99392,36.759181,132.536182,363.47284,-116.33421,-474.4836,187.03832,-5.04631,81.07434,177.61555,183.300193,210.882824,-220.33729,135.5061,347.94959,301.79093,59.12841,24.310444,27.5973,-60.75665,-102.31005,-71.20579,-21.37711,-60.80938,10.10876,-15.856666,99.43116,-93.34209,-125.4408,-105.88492,-137.49561,-65.32465,-112.858647,-114.841667,104.73302,-7.519327,-171.99931,-177.8477,-195.4654,-163.152423,-206.327325,137.086517,-112.51784,243.2566,66.697112,3.223693,4.802749
18,Andropogon gerardii,Monoculture,Pesticide,-267.196258,-2.75E+02,-166.174329,139.64743,73.896887,382.1342938,333.297222,411.7142271,372.130342,424.87837,372.028068,552.38004,875.13491,626.22236,-129.531741,412.141677,383.970876,335.552324,429.53401,589.1091,747.460266,377.54476,708.321803,413.85179,479.50945,333.996,439.869556,276.49208,506.396029,266.27004,526.2591,522.82024,515.26786,580.56308,533.017049,548.468915,184.450613,383.416901,121.56434,872.813129,892.284507,1132.99335,700.8682,-117.679,1141.66335,1095.56868,1276.60708,1465.41347,1213.372404,799.909734,19.37735,753.1869,738.83794,345.36053,599.01845,361.952117,543.08234,389.30877,61.04766,159.37321,113.48222,-19.43112,-347.277862,-70.326092,480.15675,-266.06594,-241.0373,-270.11578,-264.98217,-272.04325,-118.470276,371.991069,658.84594,255.710503,-17.23289,76.06099,25.60502,-7.940771,-120.767198,678.690314,-174.16092,634.07783,626.119542,178.617183,976.465257
19,Lespedeza capitata,Polyculture,Pesticide,24.242617,8.71E+00,-29.819277,-94.05091,-80.977343,21.039183,-124.696094,-42.8333461,23.091545,40.52617,59.827879,-71.96241,-110.0665,-65.05428,488.846766,-48.141341,-54.716295,-31.863314,-77.55807,-271.11921,-286.392208,-176.70694,-371.72046,-241.64469,-257.509746,-173.05854,-194.069713,-165.4958,-200.87404,-172.84125,-322.31461,-162.99958,25.25338,-321.95415,7.607955,-2.600567,-117.446172,-14.929137,-63.52433,-146.081977,-271.022633,-504.12718,257.82416,218.6829,-541.69496,-313.46277,-320.40861,-713.39944,-444.447315,-201.589567,115.4687,-342.183,-293.14176,-222.58784,-276.01391,-41.353008,-96.24781,80.95102,91.33679,130.46929,140.41572,119.27761,33.142077,-83.371069,-318.76134,119.89214,136.9917,131.45961,135.45519,106.5711,88.47053,169.375107,-122.76905,59.494444,145.5764,114.8501,133.64389,80.135311,175.962485,-74.577845,45.7138,-120.54835,-108.437543,55.339692,-95.674581
20,Lespedeza capitata,Polyculture,Pesticide,27.637123,1.15E+01,-27.560825,-92.18331,-82.701329,30.1071033,-41.517167,0.9511204,44.834834,30.22252,112.588106,-33.02115,-50.49879,-45.4668,283.159599,-38.329316,-23.374215,31.100138,-72.56003,-245.03856,-223.042092,-169.82466,-343.466448,-223.02233,-250.639217,-160.34977,-196.618223,-122.38007,-197.207204,-233.15294,-334.76349,-203.74317,-67.88159,-326.79166,-134.432621,-71.862915,-113.519567,5.062962,-63.15161,-159.963105,-207.001376,-434.85676,99.347,544.4255,-463.30527,-143.82772,-219.46195,-556.81557,-384.650475,-229.832168,348.38763,-280.5289,-281.43576,-243.41728,-222.95646,-53.604352,-168.93743,53.53678,93.4165,128.96035,78.07387,91.84276,35.788669,-73.782751,-259.26097,96.77767,125.2787,100.99624,112.83216,72.41603,54.948007,160.960269,-171.48877,-10.339544,104.08466,98.4674,136.70431,39.364377,152.105729,-122.011486,87.5827,-132.37158,-113.147916,50.53608,-98.422023
21,Lespedeza capitata,Polyculture,Pesticide,15.304199,-8.64E-03,-40.842368,-108.17252,-99.919746,-39.2802423,-118.028217,-84.2967358,1.762994,-41.51544,-27.111024,-162.61847,-128.74927,-146.47662,120.585113,-97.987632,-56.754505,-10.366088,-76.01684,-241.67021,-217.613294,-175.04997,-340.072656,-237.34158,-260.085275,-178.11134,-218.69792,-147.32629,-193.902582,-180.0822,-336.36532,-271.92639,-104.24369,-325.8822,-148.34179,-172.878638,-128.452547,14.249367,-73.91373,-169.652278,-237.135961,-455.68681,-10.51642,370.5155,-489.34854,-181.01889,-298.69484,-577.23172,-382.814295,-185.291642,231.3234,-247.4524,-267.34522,-193.02554,-179.79645,-30.31671,-115.77089,102.17647,151.94212,128.83002,87.95489,104.47712,35.613572,-81.931673,-257.97863,132.39887,182.2905,136.74342,164.5628,112.41275,87.842534,95.361611,-91.32364,111.352521,235.6417,237.89266,298.35473,149.991748,137.615746,-49.019338,-107.67891,-74.55892,-111.869548,46.079051,-95.930073
22,Andropogon gerardii,Polyculture,Pesticide,35.08847,4.00E+01,63.384789,121.07337,136.410292,-0.5270208,27.678852,20.2944363,-17.529987,61.50112,42.394,204.73866,39.69068,21.83913,-235.232214,86.869467,46.271346,-28.826477,15.40341,73.90721,27.968077,41.34451,73.511955,76.98336,5.682703,-11.87251,6.76342,15.0092,83.792103,199.48771,-30.16607,18.04174,84.93179,4.07379,284.723171,-25.375541,2.178611,-75.66287,271.78411,-16.449088,-7.639792,147.82627,-192.04085,-591.7016,-26.82348,-216.80904,-199.7486,-180.93536,231.342216,89.05421,-578.34674,-111.7572,75.89552,-17.57098,-164.97565,-7.354239,80.92203,13.60199,-158.55939,-69.04091,-45.90887,-28.66769,27.688425,4.418432,-104.12667,-74.07802,-145.2357,-117.11873,-144.68053,-85.29311,-121.03727,55.079841,39.37837,-56.272444,-195.27165,-186.84155,-217.71441,-169.216624,25.97499,5.189135,185.7386,201.07802,-24.493001,-22.351608,-82.460724
23,Andropogon gerardii,Polyculture,Pesticide,46.804564,5.44E+01,51.216282,29.71666,43.165315,-118.8912476,-78.86819,-105.6664672,-142.032954,-154.8328,-171.176439,-171.54957,-150.57143,-59.44703,-283.984696,-77.15302,-81.856127,-113.57236,-71.3918,232.97046,254.012153,100.67931,399.102996,133.69362,260.543926,119.80441,-2.517247,34.77862,-50.239306,74.28891,272.51077,160.8302,-179.89707,438.56306,-17.077983,-124.31045,103.010338,-86.295524,175.51275,17.981887,135.06098,317.27299,-332.47743,-620.3439,467.59864,108.49155,91.99842,385.40632,273.124714,-19.668346,-273.73593,295.9017,189.22244,461.4085,88.55941,-45.220215,-180.72917,-238.50291,-182.20641,-235.97487,-210.79769,-130.23717,32.324749,221.808786,187.01839,-88.5919,-143.0064,-122.87326,-145.32728,-100.24977,-96.864029,-222.765386,-84.48359,-171.842257,-244.04152,-264.75423,-258.29312,-192.702978,-223.481746,-74.292749,-43.01023,46.56565,-8.520487,-17.542283,-78.278422
24,Andropogon gerardii,Polyculture,Pesticide,-33.065948,-2.46E+01,-2.13986,129.64281,104.401285,-43.548248,31.884288,-41.6188543,-87.543313,-71.82658,-131.733857,138.74599,131.18557,87.83559,-266.719254,-4.064983,-10.250877,-40.922151,73.50112,551.8025,543.431925,221.75427,771.297084,345.14215,177.171197,197.59792,215.563885,169.21687,192.854343,195.79039,259.7088,98.96411,17.82312,242.47718,-37.840541,-104.995891,77.487679,-17.513555,43.26736,121.931914,257.628108,718.91429,-106.2772,-482.1103,291.7398,99.46177,37.88265,231.89207,389.893771,261.466908,-170.17907,240.58,350.92989,380.12229,45.34058,51.996313,71.10968,-69.15086,-197.08015,-153.93468,-170.43742,-106.24067,-38.93589,184.885855,81.23061,-129.62038,-149.0015,-137.36331,-166.96414,-81.77805,-93.912143,99.575279,149.9558,3.9653,-190.99903,-117.48172,-171.8947,-78.583234,-251.915106,287.617645,-136.96424,270.95343,199.683195,2.223671,76.62001
