Sample,0.55,0.599999,0.649999,0.699999,0.749999,0.799998,0.849998,0.899998,0.949997,0.999997,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.39999,1.44999,1.49999,1.54999,1.59999,1.64999,1.69999,1.74999,1.79999,1.84999,1.89999,1.94999,1.99999,2.04999,2.09999,2.14999,2.19999,2.24999,2.29999,2.34999,2.39999,2.44999,2.49999,2.54999,2.59999,2.64999,2.69999,2.74999,2.79999,2.84999,2.89999,2.94999,2.99999,3.04998,3.09998,3.14998,3.19998,3.49998,3.54998,3.59998,3.64998,3.69998,3.74998,3.79998,3.84998,3.89998,3.94998,3.99998,4.04998,4.09998,4.14998,4.19998,4.24998,4.29998,4.34998,4.39998,4.44998,4.49998,4.54998,4.59998,4.64998,4.94997,4.99997,5.04997,5.09997,5.14997,5.19997,5.24997,5.29997,5.34997,5.39997,5.44997,5.49997,5.54997,5.59997,5.64997,5.69997,5.74997,5.79997,5.84997,5.89997,5.94997,5.99997,6.04997,6.09997,6.14997,6.19997,6.24997,6.29997,6.34997,6.39997,6.44996,6.49996,6.54996,6.59996,6.64996,6.69996,6.74996,6.79996,6.84996,6.89996,6.94996,6.99996,7.04996,7.09996,7.14996,7.19996,7.24996,7.29996,7.34996,7.39996,7.44996,7.49996,7.54996,7.59996,7.64996,7.69996,7.74996,7.79996,7.84996,7.89996,7.94996,7.99996,8.04996,8.09996,8.14995,8.19995,8.24995,8.29995,8.34995,8.39995,8.44995,8.49995,8.54995,8.59995,8.64995,8.69995,8.74995,8.79995,8.84995,8.89995,8.94995,8.99995,9.04995,9.09995,9.14995,9.19995,9.24995,9.29995,9.34995,9.39995,9.44995,9.49995
4,67.744101,8.54E+01,122.4074,45.96867,48.213778,63.1165443,22.5863,-70.7545401,44.485713,34.973679,-14.6941073,-96.202218,-75.42755,-96.530974,-76.77813,-104.59088,-87.86263,-270.301988,14.822799,-29.472524,27.146551,-1.593363,-43.486223,-21.824933,4.9771233,25.83791,-69.68337,-119.56524,23.247854,21.07076,-37.670354,-12.16973,143.376819,172.44772,-6.131832,65.55615,-7.175133,-68.18886,181.09537,90.223709,-48.35796,-136.80106,177.44684,-218.650306,-6.281112,102.692204,-82.747079,-72.081373,24.3638239,-30.977418,-75.421012,30.27107,101.20897,-64.506254,-132.570398,-178.25445,-358.94627,-702.1533,-103.51486,-396.97168,-449.25283,-195.81996,-106.490723,-120.965801,-583.83881,-156.8518,-189.40581,221.25464,-126.90465,-84.378048,-227.1305,-281.00501,-165.97067,-179.20607,-144.75036,-141.73564,-125.548436,-20.1425764,44.250041,-8.2580624,-11.378796,-4.207804,16.20363,-40.6711921,39.571448,35.258531,-17.3307985,24.087861,-43.10424,54.33183,29.55117,41.381835,22.488711,28.646561,15.112041,-32.83198,-35.72883,-34.97063,-59.74878,-117.545,-83.3308,-118.37706,-49.7969,6.814332,6.9365796,9.3385103,-50.472806,-20.27900731,-42.632884,216.204133,-95.775196,212.351259,-236.498835,-143.43861,-181.730539,-199.79796,-240.35839,-247.1534,-121.995921,-84.014104,-283.341476,-71.968689,-86.238364,-63.409,-35.724548,69.9140446,-18.202187,392.22376,149.29879,-233.84582,-86.583338,-155.979865,-21.019699,23.6973434,-113.605729,-3.1234682,43.415908,4.006273,-33.1814886,18.91381499,-30.241222,13.413228,34.36754673,36.934815,40.681794,39.647758,50.668003,38.057995,36.219056,49.321752,39.5861561,42.598967,37.564602,37.8752772,37.793493,3.73E+01,30.412811,32.329622,37.498293,37.663666,36.2359444,37.370701,32.582311,36.3116989,33.838885,33.694395,34.309254,35.4866449,36.556028,36.565317
5,-91.62791,-9.09E+01,-88.547247,50.97808,4.332397,-67.1239086,-84.29145,-40.9685181,-4.669691,68.278024,149.2059917,-61.448837,-50.48679,-96.291461,-75.4177,30.09312,132.57967,-254.46629,3.186734,-35.361162,-15.989609,-31.459955,66.024827,-76.993205,-93.0854758,-16.06828,106.54045,288.9343,271.436735,408.85477,598.987642,273.86763,341.422411,256.46711,157.396623,188.66762,411.744697,351.20454,200.9682,5.928697,87.66332,112.17334,148.62416,500.485853,55.283721,21.592699,-114.72627,20.474055,-118.8752426,-157.620809,-115.090411,-110.13421,-58.32753,52.32903,363.43433,629.79076,214.64586,-289.966,894.52839,613.06514,966.28844,1274.07464,810.47492,427.594171,-66.88884,590.7773,303.40898,256.79594,694.86956,319.749911,855.36548,193.17571,27.20524,-84.21344,-97.24063,-52.27197,-53.666085,-5.1249735,-9.721393,238.5376337,93.238529,-111.230435,122.72541,11.0374957,65.560683,12.874699,376.8372772,-37.45794,593.3991,-44.1284,-50.702445,-49.186299,-32.505815,1.664387,-40.135862,-106.84717,-106.72839,-85.73965,-106.36567,-152.6704,-137.61743,-175.38936,-143.88912,-133.765861,-111.1604134,-101.3594626,-87.867172,415.0557767,-31.149481,-69.46114,-85.463769,-134.161532,-44.677021,263.0293,41.067287,-167.52035,-132.69709,-149.24116,-71.519887,-238.012265,405.029262,375.634603,-60.275132,358.3862,-1.726251,-5.6899203,30.790887,-70.63079,-112.34614,407.8911,183.052244,151.203812,378.415162,140.3469497,136.372942,-64.1046439,-50.211981,-64.480006,-11.158439,31.04953489,22.418114,21.789632,157.4604715,-42.964087,-10.862813,-38.748998,-22.818377,-58.227003,-66.74388,-27.874888,-65.0846229,-56.821955,-67.902951,-66.0102159,-56.379383,-4.46E+01,-71.152062,-81.25496,-65.844362,-56.884614,-50.94628922,-62.341381,-64.169146,-55.5706434,-57.573606,-66.814172,-71.574546,-58.0911009,-56.896153,-59.275118
6,53.693925,9.34E+01,140.454003,191.60448,147.23585,-0.2072398,-25.68046,-94.0026982,-55.53698,3.637351,-78.9139924,-137.342409,-174.41125,-218.62059,-201.74387,-135.47002,-128.61169,-298.11525,-76.311473,-69.396156,-49.237412,-57.819752,-80.737472,-98.523884,-109.6763682,-32.6255,-20.09615,116.89648,66.127399,136.67083,237.907249,203.9808,180.219645,126.26765,139.144133,81.36751,52.418471,72.58748,195.84639,-1.242927,27.84312,-136.24824,186.3145,-187.448809,-177.796498,84.545434,-83.712983,-60.916764,-24.3909394,-74.9552,-37.760477,23.4067,183.91721,46.625119,50.593057,244.03157,-275.24639,-641.821,224.63653,-154.36797,-28.14218,305.0322,53.100974,-47.510439,-521.66416,116.4974,162.93739,-59.3438,99.4694,-72.409845,-172.64143,-225.65613,-235.04048,-235.92411,-233.88684,-131.73336,-66.409897,96.2978127,54.546008,27.0326804,-40.151801,8.57858,105.87049,117.463702,160.6485,36.84358,161.9351437,29.442744,207.60788,20.357728,7.536502,3.486559,-0.7751126,-11.474964,-10.394017,-50.85201,-59.63696,-48.21799,-77.98307,-132.8107,-94.24159,-127.34018,-34.4385,-13.508535,5.7572672,12.6285416,-3.149187,133.7881789,91.045983,-22.915661,-72.604147,-118.126309,154.557605,-32.18448,-132.78181,-204.30835,-170.44304,-268.59084,-227.084561,-133.338483,-18.5511,65.804359,-67.629367,76.35257,-72.164066,-0.4310921,-32.218766,-25.10624,25.36789,235.94534,-39.551715,-59.141227,135.923688,12.8964185,-67.088049,-18.5126166,-1.386713,-6.207227,15.7880717,62.95711182,-12.980951,11.479219,60.3608541,24.904809,32.673946,20.157254,46.124088,27.39209,22.103431,22.488973,22.1313396,19.744847,23.072481,22.0914282,21.879949,2.34E+01,6.500954,19.715033,19.676959,22.902653,21.62919745,20.209366,16.173672,20.8330222,21.298651,22.126336,16.399014,16.1306177,22.454713,23.279417
10,77.448199,1.08E+02,177.427306,147.37972,143.275395,138.7016284,58.20228,-66.4451734,0.376312,-36.726981,-72.7281144,-116.579416,-111.62896,-109.483762,-23.93619,-71.81895,-121.32923,-254.547357,-4.972565,63.355065,27.010302,-25.509356,-91.829439,-87.671318,-2.5298301,83.19759,-48.52335,101.86287,141.533663,41.32758,144.718832,79.5727,312.977063,150.93553,157.207614,162.54087,112.98542,120.66578,369.30694,85.152076,101.24212,-99.26184,321.86434,-102.121645,86.172893,200.993094,-92.701643,-77.637721,1.4238628,-9.349363,-72.092587,112.79731,90.27999,-43.064413,-137.478154,46.43611,-475.37576,-680.7702,-19.52224,-376.22813,-287.6017,-96.52343,92.595583,-92.049348,-579.72155,-74.6332,-84.12146,370.77818,-31.01146,-109.696376,-168.27644,-241.60045,-114.84133,-204.98918,-162.88619,-129.44559,-59.091939,-10.1153194,47.424181,31.7535229,-12.272142,14.514345,19.28824,-46.8906894,18.228078,31.713778,6.2210193,38.507823,37.93355,85.251433,16.893281,26.559332,29.0519223,17.624207,15.531732,-35.38951,-42.09365,-39.02295,-68.37904,-131.4815,-95.0494,-127.2468,-71.73294,25.968247,-38.3886407,-0.6282625,-65.617015,-43.02592952,-48.741607,152.616785,-102.686431,-112.575514,-212.419356,68.0032,-181.245257,-204.11889,-245.2034,-258.11481,-255.241029,5.845736,-218.35162,-94.063046,-109.149718,-40.42408,-47.826978,32.9010281,-44.981887,-34.73002,322.07701,-157.40818,-85.468252,-144.632094,-4.024434,11.573075,-111.94049,-4.6462913,19.529182,53.613035,-32.4575152,39.68378904,-24.608943,15.976334,27.01083253,40.070552,43.091725,38.550294,57.168159,40.748311,34.106073,42.162332,37.6223189,41.809534,34.975893,34.5537698,35.539905,3.42E+01,22.568846,31.169576,33.821823,35.393657,33.56995591,34.704888,28.40445,33.6503883,32.44214,29.75637,30.780797,31.5369902,33.379167,33.024828
11,-87.239476,-8.40E+01,-74.31697,60.36016,51.972072,20.7688886,75.61351,57.6859545,184.45678,271.144721,145.9370876,-19.922808,78.542,12.5137,307.7026,282.49761,247.73811,-217.369301,61.017889,228.690665,73.111297,93.426688,12.096485,-33.570503,26.9203831,58.66155,122.83126,177.28721,76.375007,152.57272,131.35981,252.97921,192.463893,113.10379,253.301253,135.85749,249.172578,179.75998,304.70628,96.490504,506.78195,629.68232,309.18229,182.106974,1.191887,16.491995,-111.647653,-57.385083,-126.0321801,-135.36794,583.392083,248.6985,-21.14109,164.974032,408.12088,294.07868,20.43054,-458.076,450.77154,297.08712,289.86288,531.59051,476.069007,263.043047,-297.81863,247.8632,585.91008,141.42663,195.40643,119.611783,243.16011,48.18344,-102.32657,-59.99632,-47.81263,-67.27351,7.253929,154.1367692,-87.377818,0.4451118,-29.836402,38.293128,130.14746,20.1634004,136.301247,-70.941811,30.1239736,-59.902932,179.57677,-23.177892,-74.814424,-76.041128,-43.7341186,-56.911277,-81.621082,-105.77582,-125.26149,-105.70495,-144.48939,-175.5577,-135.57417,-151.35491,-129.0537,-95.09418,-99.8478257,-84.3496763,-106.767386,-56.2026593,23.283982,-144.04753,-123.160013,-136.925184,-117.49058,236.23793,106.388682,-163.30968,-122.0922,-150.03392,-152.024283,-255.468816,354.587851,6.624127,-23.337863,88.855,-58.074699,38.8958264,86.677477,-52.20074,-134.8377,262.98188,342.474259,48.268327,63.880964,36.7269331,118.783369,-105.8286235,-79.073091,-97.037592,7.0258976,-5.96770349,-24.54946,-1.426962,-28.77864775,-58.234951,-41.828135,-75.064675,-75.360317,-87.548973,-75.770433,-68.430152,-76.9365733,-72.729432,-71.191805,-67.2940849,-78.604036,-8.24E+01,-99.69133,-81.823584,-81.83743,-64.521133,-71.91736373,-89.351056,-69.68096,-59.8179823,-67.340187,-76.429751,-78.285465,-75.7011646,-75.414315,-83.080208
12,-106.777119,-4.53E+01,21.995171,141.9636,154.724041,91.9239345,151.65644,194.3338853,160.697267,275.525294,-5.9688309,4.923043,-86.17345,-94.242342,49.22038,447.32213,442.4336,-175.550909,103.46751,428.892109,118.230341,74.006139,48.608987,-38.574492,82.2814916,130.57548,237.20622,337.83156,333.03692,275.23361,415.619561,505.05967,596.536285,426.48593,538.980793,428.95614,371.482756,363.67895,924.19506,295.84327,585.69563,78.13526,845.54886,-86.233375,45.667436,344.804777,367.067671,49.230192,331.0613021,134.431404,9.423785,-96.8703,-30.25939,244.696471,471.459338,903.39219,-95.03869,-302.8631,757.61754,510.90409,579.45428,805.75395,506.362551,462.935654,120.78239,688.368,821.67935,74.10651,404.44189,284.023217,-17.64208,-104.24171,70.83673,-136.33724,-185.80964,-152.79165,34.754606,134.8324403,-131.910152,-48.9448099,-75.302258,-81.26233,185.1,28.2423134,59.741121,4.210921,104.5040834,37.172029,402.15028,-72.389339,-99.714325,-124.860825,-135.0277435,-161.68737,-142.121195,-170.54494,-157.40531,-123.32405,-170.94781,-190.3458,-159.14884,-101.46821,-108.83406,-114.709331,-45.3007493,-31.3126919,-21.134104,33.70445966,248.002821,-87.594492,-74.549339,-99.346444,182.360527,136.61387,30.27251,-88.17019,-57.80136,-195.94402,-178.744644,-270.83645,118.55362,-1.635158,-152.073665,105.84017,-114.248278,-35.1055057,-32.138965,-106.0897,-163.74421,100.821,196.341374,-14.605573,51.877941,-41.1849883,415.883628,-86.6844634,-120.713777,-134.102912,-66.6697803,-81.31981863,-122.554198,-105.726784,-60.48400039,-118.19943,-89.13176,-124.88553,-122.769086,-130.78447,-151.45551,-110.160462,-131.3597906,-130.150966,-114.309951,-129.3983054,-147.167353,-1.59E+02,-146.891891,-104.233179,-124.694897,-118.749543,-130.4821356,-138.040829,-149.532218,-135.4262842,-148.789105,-116.757668,-95.992208,-121.9680496,-130.337963,-136.007537
16,65.446297,8.50E+01,135.658202,108.79013,103.295614,33.0580614,24.74583,-49.1033935,41.971183,37.590877,-4.7690072,-89.592423,-109.03459,-136.923653,-46.16955,-73.88035,-57.88551,-262.203823,-1.304473,26.460821,6.134922,-16.90664,-48.411175,-51.558755,-14.9891322,57.38871,-67.12785,14.92656,-9.730318,21.89841,-5.212666,73.74002,130.521261,96.2649,72.908877,89.72367,33.267713,45.11137,130.05071,29.855106,-18.22692,-112.79869,157.35311,-168.189128,-47.841417,162.083159,-94.000637,-87.517068,-6.3208789,-37.08782,-64.982698,80.95686,107.28697,-48.288038,-118.810843,64.38327,-346.4147,-636.5144,-77.24421,-361.14654,-343.38462,-235.19408,-6.498208,-1.955728,-532.34784,-123.4841,28.6567,-10.38242,-132.77103,-83.572419,-169.24308,-210.23007,-70.15175,-177.12633,-146.64563,-120.65597,-91.623837,-11.2232036,49.412858,19.4221598,-28.127048,-31.705445,34.65001,-54.103684,32.719443,42.749787,-16.0061565,-10.574437,-68.42658,34.93494,19.885999,34.638897,48.7570256,18.675237,11.435327,-33.68455,-37.81739,-33.187,-61.67413,-122.4102,-93.86678,-128.19713,-81.47161,48.848706,-52.1700874,-14.6139443,-65.739754,-51.11721116,-9.014917,104.887845,-83.11233,-123.388105,-92.078994,77.52425,-205.76548,-208.84325,-231.13806,-284.69368,-255.069009,41.691186,-206.8486,-74.832481,-84.682053,-28.28557,-22.595982,47.3456321,2.188849,-27.95281,396.43538,-156.45564,-57.005268,-52.959467,-18.923008,49.579522,-101.647603,6.4025088,26.149927,92.464484,0.6195863,53.88793691,-10.647548,56.451927,81.42932989,37.060324,47.235194,38.755009,56.719609,37.029738,36.333604,47.854294,38.4009153,37.772132,35.211956,34.373882,36.918035,3.83E+01,26.761233,27.024147,33.86226,34.739256,33.18579798,33.988834,27.943962,33.8294291,31.605448,30.8508,28.721841,30.0027234,33.525018,32.800663
17,16.594243,1.42E+01,37.674299,117.73375,109.529508,55.2847482,73.06775,-36.8722117,8.782787,29.330911,100.0138371,-31.708439,57.95233,-1.737684,150.62807,52.32653,120.15776,-227.20453,52.423227,85.66521,40.705041,65.950663,-8.886875,-17.627279,-32.2799594,73.6906,90.25861,438.94397,350.428157,99.7802,537.446105,262.01617,233.242542,81.62596,126.668861,154.48922,124.761326,209.93023,380.58509,109.79097,284.56677,52.93114,422.08102,87.551298,-48.961004,120.019133,-91.56676,-27.934835,-8.4747762,-82.476209,34.16112,8.99392,41.97283,36.759181,132.536182,363.47284,-116.33421,-474.4836,187.03832,-5.04631,81.07434,177.61555,183.300193,210.882824,-220.33729,135.5061,347.94959,301.79093,59.12841,24.310444,27.5973,-60.75665,-102.31005,-71.20579,-21.37711,-60.80938,-124.579656,-67.5879757,10.10876,90.1707453,36.930364,50.808219,89.84652,-77.9194624,-15.856666,-43.13299,-0.7931064,-57.388207,99.43116,36.755279,-19.944181,-6.285262,8.374152,-8.596832,-27.048639,-66.79934,-69.1131,-73.12407,-93.34209,-125.4408,-105.88492,-137.49561,-65.32465,-55.878686,-46.0536617,-52.0772545,-76.594794,-17.07337952,7.895324,-77.535238,-112.858647,-130.748892,-114.841667,104.73302,-7.519327,-171.99931,-177.8477,-195.4654,-163.152423,-206.327325,137.086517,-31.807058,-54.856778,13.84451,-20.262147,-23.3607051,31.651283,-55.92863,-112.51784,243.2566,66.697112,3.223693,33.984132,37.5984301,4.802749,-45.2717314,-27.949086,-47.80206,-2.6516459,-8.17120539,-17.179751,38.549818,24.11135374,-8.305562,1.007613,-1.365764,-15.964423,-8.851883,0.288378,29.451662,-8.5611807,-4.101199,-7.900144,-0.4172665,-8.882659,4.20E-03,-25.705775,-9.951737,-6.247907,-11.395523,-2.55800816,-11.038259,-13.324786,-9.9365207,-10.993923,-15.025602,-14.226012,-11.4413699,-2.962179,-8.636958
18,-267.196258,-2.75E+02,-166.174329,139.64743,73.896887,50.5024704,164.74381,382.1342938,314.117725,333.297222,411.7142271,372.130342,424.87837,372.028068,552.38004,875.13491,626.22236,-129.531741,412.141677,242.298806,297.802618,383.970876,335.552324,201.866143,144.4897421,329.0864,429.53401,589.1091,747.460266,377.54476,708.321803,413.85179,479.50945,333.996,439.869556,276.49208,506.396029,266.27004,526.2591,457.845471,522.82024,515.26786,580.56308,533.017049,548.468915,184.450613,-98.22618,383.416901,-141.4579041,-93.938514,212.04173,121.56434,269.91419,872.813129,892.284507,1132.99335,700.8682,-117.679,1141.66335,1095.56868,1276.60708,1465.41347,1213.372404,799.909734,19.37735,753.1869,738.83794,345.36053,599.01845,361.952117,543.08234,389.30877,61.04766,159.37321,113.48222,-19.43112,20.540605,-23.9976051,-347.277862,-150.9203797,-250.795859,-179.70431,40.88806,-147.5161669,-70.326092,-287.683876,-21.9527766,-316.451154,480.15675,-284.16441,-232.55213,-304.949489,-276.3489685,-280.497435,-301.279471,-305.30403,-264.76241,-280.76389,-266.06594,-241.0373,-270.11578,-264.98217,-272.04325,-289.795777,-177.5405101,-251.6462359,-180.363289,-21.37223579,-91.952908,-118.639597,-118.470276,-115.401324,371.991069,658.84594,255.710503,-17.23289,76.06099,25.60502,-7.940771,-120.767198,678.690314,182.899029,-29.171673,146.64556,-162.861971,-169.9243497,44.300556,-100.98392,-174.16092,634.07783,626.119542,178.617183,69.352211,-121.6969148,976.465257,-42.1504752,-237.348941,-245.350853,-184.6099506,-213.4716339,-177.152393,-207.395948,-202.8034285,-265.816069,-297.834367,-242.189464,-215.367185,-205.601952,-202.122645,-137.609005,-229.6212869,-239.389894,-237.165137,-230.3393675,-200.399242,-2.20E+02,-178.843466,-224.628535,-196.052206,-238.774924,-231.3739245,-184.349253,-260.38189,-214.6145926,-195.985096,-178.977848,-202.632299,-193.2381495,-208.480797,-157.431329
